workerid,proliferate.condition,audio,block_order,button_pressed,correct_response,group,internal_node_id,key_press,match_sel,mismatch_sel,normed_midpoint,path,repetition,responses,rt,step,stimulus,test_part,time_elapsed,trial_index,trial_type,type,visual_target,voiced_sel,voiceless_sel,vowel,yes_side,error
30,condition1,BAH_PAH_3_15,coda-onset,,NA,control,0.0-436.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_15.wav,2,,523,15,audio/onset_syllables/BAH_PAH_3_15.wav,test_onset,784796,436,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
30,condition1,BAH_PAH_3_30,coda-onset,,NA,control,0.0-437.0,75,NA,NA,23,audio/onset_syllables/BAH_PAH_3_30.wav,3,,629,30,audio/onset_syllables/BAH_PAH_3_30.wav,test_onset,786426,437,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
30,condition1,BIH_PIH_1_30,coda-onset,,NA,control,0.0-438.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_30.wav,1,,565,30,audio/onset_syllables/BIH_PIH_1_30.wav,test_onset,788002,438,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
30,condition1,BIH_PIH_1_22,coda-onset,,NA,control,0.0-439.0,75,NA,NA,16,audio/onset_syllables/BIH_PIH_1_22.wav,2,,565,22,audio/onset_syllables/BIH_PIH_1_22.wav,test_onset,789589,439,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
30,condition1,BUH_PUH_3_18,coda-onset,,NA,control,0.0-440.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_18.wav,3,,661,18,audio/onset_syllables/BUH_PUH_3_18.wav,test_onset,791255,440,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
30,condition1,BUH_PUH_3_20,coda-onset,,NA,control,0.0-441.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_20.wav,3,,523,20,audio/onset_syllables/BUH_PUH_3_20.wav,test_onset,792783,441,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
30,condition1,BAH_PAH_3_18,coda-onset,,NA,control,0.0-442.0,83,NA,NA,23,audio/onset_syllables/BAH_PAH_3_18.wav,2,,800,18,audio/onset_syllables/BAH_PAH_3_18.wav,test_onset,794586,442,audio-keyboard-response,onset_syllable,NA,B,P,AH,RIGHT,
30,condition1,BIH_PIH_1_18,coda-onset,,NA,control,0.0-443.0,83,NA,NA,16,audio/onset_syllables/BIH_PIH_1_18.wav,2,,608,18,audio/onset_syllables/BIH_PIH_1_18.wav,test_onset,796201,443,audio-keyboard-response,onset_syllable,NA,B,P,IH,RIGHT,
30,condition1,BUH_PUH_3_22,coda-onset,,NA,control,0.0-444.0,83,NA,NA,21,audio/onset_syllables/BUH_PUH_3_22.wav,3,,960,22,audio/onset_syllables/BUH_PUH_3_22.wav,test_onset,798167,444,audio-keyboard-response,onset_syllable,NA,B,P,UH,RIGHT,
30,condition1,,,,,,0.0-445.0,32,,,,,,,12320,,"<div class=""pre-test-container""><p>Great Job! You finished the Experiment.<br><br>To help us interpret our results, it would be helpful to learn a little more about you. Please answer the following questions if you have time. None of the questions are required.</p></div>",,811504,445,html-keyboard-response,,,,,,,
30,condition1,,,,,,0.0-446.0,,,,,,,"{""hand"":""right"",""audio"":""headphones"",""gender"":""male"",""age"":""36"",""language"":""no""}",12120,,,,823887,446,survey-html-form,,,,,,,
30,condition1,,,,,,0.0-447.0,,,,,,,"{""assess"":""no"",""interruption"":""no"",""interruption-time"":""10"",""problems"":""no"",""fair-price"":""$3.00"",""comments"":""no comments. id love and follow up surveys if there is any""}",36813,,,,860703,447,survey-html-form,,,,,,,
32,condition1,,,0,,,0.0-0.0,,,,,,,,3182,,"<div class =""irb""><img src=""imgs/SUSig_2color_Stree_Stacked_Left.png"" alt=""Stanford University Logo"" class=""logo""><p id=""legal""><font size=""3"">We invite you to participate in a research study on language production and comprehension. Your experimenter will ask you to do a linguistic task such as reading sentences or words, naming pictures or describing scenes, making up sentences of your own, or participating in a simple language game. <br><br>There are no risks or benefits of any kind involved in this study. <br><br>You will be paid for your participation at the posted rate.<br><br>If you have read this form and have decided to participate in this experiment, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at anytime without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to do particular tasks. Your individual privacy will be maintained in all published and written data resulting from the study. You may print this form for your records.<br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Meghan Sumner at (650)-725-9336. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650)-723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA.<br><br>If you agree to participate, please proceed to the study tasks.</font></p></div>",,3210,0,html-button-response,,,,,,,
32,condition1,,,,,,0.0-1.0,32,,,,,,,6875,,"<div class=""gen_ins""><p>In this experiment, you will hear recordings and will make simple decisions about them.<br><br>IMPORTANT: Please only accept this task if you are listening through headphones and working in a quiet environment.<br><br>Press the space bar to continue.</p></div>",,10089,1,html-keyboard-response,,,,,,,
32,condition1,,,,,,0.0-2.0,32,,,,,,,19204,,"<div class=""spec_ins""><p>This experiment has two parts. In this first part, you will see a printed word, and then hear a spoken word.  Sometimes the printed and spoken words will be the same (see FASHION; hear <em>fashion</em>); other times the printed and spoken words will be different (see FASHION; hear <em>turkey</em>).<br><br>YOUR JOB: Decide whether the printed and spoken words are the SAME or DIFFERENT. To do this, place your fingers on the S and K keys. <br><br>If the words are the SAME press the S key.<br><br>If the words are DIFFERENT, press the K key.<br><br>Please answer as quickly and accurately as possible.<br><br>A response cannot be made until the audio has played entirely. Once a selection is made, the slide will advance after a brief pause. If no response is made after several seconds, the slide will advance automatically.<br><br>Please press the space bar to begin.</p></div>",,29295,2,html-keyboard-response,,,,,,,
32,condition1,,,,,,0.0-3.0,,,,,,,,,,audio/filler/Harmony_1.wav,,30008,3,audio-keyboard-response,,,,,,,
32,condition1,Harmony,coda-onset,,no,control,0.0-4.0,75,SAME,DIFFERENT,NA,audio/filler/Harmony_1.wav,NA,,1509,NA,"<div class=""big-container""><p class=""exposure-prompt"">Habitat</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,31519,4,html-keyboard-response,fill_word,Habitat,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-5.0,,,,,,,,,,audio/filler/Real_1.wav,,33220,5,audio-keyboard-response,,,,,,,
32,condition1,Real,coda-onset,,yes,control,0.0-6.0,83,SAME,DIFFERENT,NA,audio/filler/Real_1.wav,NA,,810,NA,"<div class=""big-container""><p class=""exposure-prompt"">Real</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,34032,6,html-keyboard-response,fill_word,Real,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-7.0,,,,,,,,,,audio/filler/Violin_1.wav,,35918,7,audio-keyboard-response,,,,,,,
32,condition1,Violin,coda-onset,,yes,control,0.0-8.0,83,SAME,DIFFERENT,NA,audio/filler/Violin_1.wav,NA,,415,NA,"<div class=""big-container""><p class=""exposure-prompt"">Violin</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,36334,8,html-keyboard-response,fill_word,Violin,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-9.0,,,,,,,,,,audio/filler/Aisle_1.wav,,38033,9,audio-keyboard-response,,,,,,,
32,condition1,Aisle,coda-onset,,no,control,0.0-10.0,75,SAME,DIFFERENT,NA,audio/filler/Aisle_1.wav,NA,,469,NA,"<div class=""big-container""><p class=""exposure-prompt"">Outfit</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,38503,10,html-keyboard-response,fill_word,Outfit,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-11.0,,,,,,,,,,audio/unambiguous_p/Bry_Pry_2_00.wav,,40289,11,audio-keyboard-response,,,,,,,
32,condition1,Pry,coda-onset,,yes,control,0.0-12.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Bry_Pry_2_00.wav,NA,,701,0,"<div class=""big-container""><p class=""exposure-prompt"">Pry</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,40990,12,html-keyboard-response,crit_unamb,Pry,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-13.0,,,,,,,,,,audio/unambiguous_b/Baloney_Paloney_1_30.wav,,42819,13,audio-keyboard-response,,,,,,,
32,condition1,Baloney,coda-onset,,yes,control,0.0-14.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Baloney_Paloney_1_30.wav,NA,,1011,30,"<div class=""big-container""><p class=""exposure-prompt"">Baloney</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,43830,14,html-keyboard-response,crit_unamb,Baloney,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-15.0,,,,,,,,,,audio/filler/Royal_1.wav,,45579,15,audio-keyboard-response,,,,,,,
32,condition1,Royal,coda-onset,,no,control,0.0-16.0,75,SAME,DIFFERENT,NA,audio/filler/Royal_1.wav,NA,,539,NA,"<div class=""big-container""><p class=""exposure-prompt"">Refund</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,46119,16,html-keyboard-response,fill_word,Refund,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-17.0,,,,,,,,,,audio/unambiguous_b/Burial_Purial_1_30.wav,,47989,17,audio-keyboard-response,,,,,,,
32,condition1,Burial,coda-onset,,yes,control,0.0-18.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Burial_Purial_1_30.wav,NA,,1041,30,"<div class=""big-container""><p class=""exposure-prompt"">Burial</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,49031,18,html-keyboard-response,crit_unamb,Burial,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-19.0,,,,,,,,,,audio/unambiguous_b/Belly_Pelly_3_30.wav,,50609,19,audio-keyboard-response,,,,,,,
32,condition1,Belly,coda-onset,,no,control,0.0-20.0,75,SAME,DIFFERENT,NA,audio/unambiguous_b/Belly_Pelly_3_30.wav,NA,,541,30,"<div class=""big-container""><p class=""exposure-prompt"">Berry</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,51151,20,html-keyboard-response,crit_unamb,Berry,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-21.0,,,,,,,,,,audio/filler/Rally_1.wav,,52899,21,audio-keyboard-response,,,,,,,
32,condition1,Rally,coda-onset,,no,control,0.0-22.0,75,SAME,DIFFERENT,NA,audio/filler/Rally_1.wav,NA,,755,NA,"<div class=""big-container""><p class=""exposure-prompt"">Knowledge</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,53654,22,html-keyboard-response,fill_word,Knowledge,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-23.0,,,,,,,,,,audio/filler/Assume_1.wav,,55422,23,audio-keyboard-response,,,,,,,
32,condition1,Assume,coda-onset,,yes,control,0.0-24.0,83,SAME,DIFFERENT,NA,audio/filler/Assume_1.wav,NA,,511,NA,"<div class=""big-container""><p class=""exposure-prompt"">Assume</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,55935,24,html-keyboard-response,fill_word,Assume,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-25.0,,,,,,,,,,audio/unambiguous_b/Banana_Panana_1_30.wav,,57689,25,audio-keyboard-response,,,,,,,
32,condition1,Banana,coda-onset,,yes,control,0.0-26.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Banana_Panana_1_30.wav,NA,,396,30,"<div class=""big-container""><p class=""exposure-prompt"">Banana</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,58087,26,html-keyboard-response,crit_unamb,Banana,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-27.0,,,,,,,,,,audio/filler/Shell_1.wav,,59888,27,audio-keyboard-response,,,,,,,
32,condition1,Shell,coda-onset,,no,control,0.0-28.0,75,SAME,DIFFERENT,NA,audio/filler/Shell_1.wav,NA,,365,NA,"<div class=""big-container""><p class=""exposure-prompt"">Major</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,60255,28,html-keyboard-response,fill_word,Major,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-29.0,,,,,,,,,,audio/filler/Jelly_2.wav,,61929,29,audio-keyboard-response,,,,,,,
32,condition1,Jelly,coda-onset,,yes,control,0.0-30.0,83,SAME,DIFFERENT,NA,audio/filler/Jelly_2.wav,NA,,421,NA,"<div class=""big-container""><p class=""exposure-prompt"">Jelly</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,62350,30,html-keyboard-response,fill_word,Jelly,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-31.0,,,,,,,,,,audio/filler/Venue_1.wav,,64288,31,audio-keyboard-response,,,,,,,
32,condition1,Venue,coda-onset,,no,control,0.0-32.0,75,SAME,DIFFERENT,NA,audio/filler/Venue_1.wav,NA,,350,NA,"<div class=""big-container""><p class=""exposure-prompt"">Vessel</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,64639,32,html-keyboard-response,fill_word,Vessel,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-33.0,,,,,,,,,,audio/filler/Ring_1.wav,,66319,33,audio-keyboard-response,,,,,,,
32,condition1,Ring,coda-onset,,no,control,0.0-34.0,75,SAME,DIFFERENT,NA,audio/filler/Ring_1.wav,NA,,568,NA,"<div class=""big-container""><p class=""exposure-prompt"">Retreat</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,66886,34,html-keyboard-response,fill_word,Retreat,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-35.0,,,,,,,,,,audio/unambiguous_p/Bremier_Premier_2_00.wav,,68639,35,audio-keyboard-response,,,,,,,
32,condition1,Premier,coda-onset,,yes,control,0.0-36.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Bremier_Premier_2_00.wav,NA,,461,0,"<div class=""big-container""><p class=""exposure-prompt"">Premier</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,69103,36,html-keyboard-response,crit_unamb,Premier,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-37.0,,,,,,,,,,audio/filler/Lawyer_1.wav,,70849,37,audio-keyboard-response,,,,,,,
32,condition1,Lawyer,coda-onset,,no,control,0.0-38.0,75,SAME,DIFFERENT,NA,audio/filler/Lawyer_1.wav,NA,,381,NA,"<div class=""big-container""><p class=""exposure-prompt"">Advice</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,71231,38,html-keyboard-response,fill_word,Advice,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-39.0,,,,,,,,,,audio/unambiguous_p/Beninsula_Peninsula_2_00.wav,,73129,39,audio-keyboard-response,,,,,,,
32,condition1,Peninsula,coda-onset,,yes,control,0.0-40.0,83,SAME,DIFFERENT,NA,audio/unambiguous_p/Beninsula_Peninsula_2_00.wav,NA,,604,0,"<div class=""big-container""><p class=""exposure-prompt"">Peninsula</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,73735,40,html-keyboard-response,crit_unamb,Peninsula,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-41.0,,,,,,,,,,audio/filler/Nun_1.wav,,75359,41,audio-keyboard-response,,,,,,,
32,condition1,Nun,coda-onset,,yes,control,0.0-42.0,83,SAME,DIFFERENT,NA,audio/filler/Nun_1.wav,NA,,423,NA,"<div class=""big-container""><p class=""exposure-prompt"">Nun</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,75783,42,html-keyboard-response,fill_word,Nun,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-43.0,,,,,,,,,,audio/unambiguous_b/Billionaire_Pillionaire_1_30.wav,,77801,43,audio-keyboard-response,,,,,,,
32,condition1,Billionaire,coda-onset,,yes,control,0.0-44.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Billionaire_Pillionaire_1_30.wav,NA,,533,30,"<div class=""big-container""><p class=""exposure-prompt"">Billionaire</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,78335,44,html-keyboard-response,crit_unamb,Billionaire,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-45.0,,,,,,,,,,audio/filler/Range_1.wav,,80249,45,audio-keyboard-response,,,,,,,
32,condition1,Range,coda-onset,,no,control,0.0-46.0,75,SAME,DIFFERENT,NA,audio/filler/Range_1.wav,NA,,381,NA,"<div class=""big-container""><p class=""exposure-prompt"">Spirit</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,80631,46,html-keyboard-response,fill_word,Spirit,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-47.0,,,,,,,,,,audio/filler/Vary_1.wav,,82498,47,audio-keyboard-response,,,,,,,
32,condition1,Vary,coda-onset,,yes,control,0.0-48.0,83,SAME,DIFFERENT,NA,audio/filler/Vary_1.wav,NA,,387,NA,"<div class=""big-container""><p class=""exposure-prompt"">Vary</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,82887,48,html-keyboard-response,fill_word,Vary,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-49.0,,,,,,,,,,audio/filler/Throne_1.wav,,84639,49,audio-keyboard-response,,,,,,,
32,condition1,Throne,coda-onset,,yes,control,0.0-50.0,83,SAME,DIFFERENT,NA,audio/filler/Throne_1.wav,NA,,447,NA,"<div class=""big-container""><p class=""exposure-prompt"">Throne</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,85087,50,html-keyboard-response,fill_word,Throne,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-51.0,,,,,,,,,,audio/filler/Memory_1.wav,,86760,51,audio-keyboard-response,,,,,,,
32,condition1,Memory,coda-onset,,yes,control,0.0-52.0,83,SAME,DIFFERENT,NA,audio/filler/Memory_1.wav,NA,,374,NA,"<div class=""big-container""><p class=""exposure-prompt"">Memory</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,87134,52,html-keyboard-response,fill_word,Memory,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-53.0,,,,,,,,,,audio/unambiguous_b/Benign_Penign_1_30.wav,,89009,53,audio-keyboard-response,,,,,,,
32,condition1,Benign,coda-onset,,yes,control,0.0-54.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Benign_Penign_1_30.wav,NA,,389,30,"<div class=""big-container""><p class=""exposure-prompt"">Benign</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,89399,54,html-keyboard-response,crit_unamb,Benign,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-55.0,,,,,,,,,,audio/filler/Error_1.wav,,91029,55,audio-keyboard-response,,,,,,,
32,condition1,Error,coda-onset,,no,control,0.0-56.0,83,SAME,DIFFERENT,NA,audio/filler/Error_1.wav,NA,,433,NA,"<div class=""big-container""><p class=""exposure-prompt"">Lonely</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,91463,56,html-keyboard-response,fill_word,Lonely,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-57.0,,,,,,,,,,audio/unambiguous_b/Ballerina_Pallerina_1_30.wav,,93359,57,audio-keyboard-response,,,,,,,
32,condition1,Ballerina,coda-onset,,yes,control,0.0-58.0,83,SAME,DIFFERENT,NA,audio/unambiguous_b/Ballerina_Pallerina_1_30.wav,NA,,391,30,"<div class=""big-container""><p class=""exposure-prompt"">Ballerina</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,93751,58,html-keyboard-response,crit_unamb,Ballerina,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-59.0,,,,,,,,,,audio/filler/Runner_1.wav,,95468,59,audio-keyboard-response,,,,,,,
32,condition1,Runner,coda-onset,,no,control,0.0-60.0,75,SAME,DIFFERENT,NA,audio/filler/Runner_1.wav,NA,,594,NA,"<div class=""big-container""><p class=""exposure-prompt"">River</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,96063,60,html-keyboard-response,fill_word,River,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-61.0,,,,,,,,,,audio/filler/Narrow_1.wav,,97760,61,audio-keyboard-response,,,,,,,
32,condition1,Narrow,coda-onset,,no,control,0.0-62.0,83,SAME,DIFFERENT,NA,audio/filler/Narrow_1.wav,NA,,494,NA,"<div class=""big-container""><p class=""exposure-prompt"">Ankle</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,98254,62,html-keyboard-response,fill_word,Ankle,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-63.0,,,,,,,,,,audio/filler/Ally_1.wav,,100018,63,audio-keyboard-response,,,,,,,
32,condition1,Ally,coda-onset,,no,control,0.0-64.0,75,SAME,DIFFERENT,NA,audio/filler/Ally_1.wav,NA,,647,NA,"<div class=""big-container""><p class=""exposure-prompt"">Agile</p><div class=""yes-no""><div class=""option-container""><p>SAME</p><p>Press S</p></div><div class=""option-container""><p>DIFFERENT</p><p>Press K</p></div></div></div>",exposure,100667,64,html-keyboard-response,fill_word,Agile,NA,NA,NA,LEFT,
32,condition1,,,,,,0.0-65.0,,,,,,,,,,audio/filler/Hill_1.wav,,102299,65,audio-keyboard-response,,,,,,,
